Date,Ticker,Actual_Price,Predicted_Price,Lower_CI_Price,Upper_CI_Price
2024-08-31,BNB-USD,512.5952,534.0700,505.8878,562.2523
2024-09-01,BNB-USD,526.4387,513.4787,486.3701,540.5873
2024-09-02,BNB-USD,518.6689,526.0785,498.2377,553.9192
2024-09-03,BNB-USD,507.8205,519.7392,492.3093,547.1690
2024-09-04,BNB-USD,502.0694,508.1414,481.2853,534.9975
2024-09-05,BNB-USD,486.9027,501.4858,474.9338,528.0378
2024-09-06,BNB-USD,493.2262,486.0784,460.3285,511.8283
2024-09-07,BNB-USD,503.0002,491.5170,465.4327,517.6013
2024-09-08,BNB-USD,518.5454,502.3052,475.7040,528.9064
2024-09-09,BNB-USD,517.4838,518.6324,491.2091,546.0557
2024-09-10,BNB-USD,530.1940,518.1594,490.7923,545.5266
2024-09-11,BNB-USD,544.3038,529.8967,501.8574,557.9361
2024-09-12,BNB-USD,557.0181,544.4850,515.6995,573.2706
2024-09-13,BNB-USD,553.5651,557.7275,528.2695,587.1854
2024-09-14,BNB-USD,553.9723,554.3517,525.0763,583.6270
2024-09-15,BNB-USD,533.8091,553.5539,524.2571,582.8508
2024-09-16,BNB-USD,546.0136,532.9905,504.7600,561.2211
2024-09-17,BNB-USD,559.0445,543.7620,514.8860,572.6379
2024-09-18,BNB-USD,566.2235,558.6919,529.1268,588.2570
2024-09-19,BNB-USD,568.5851,567.1471,537.2023,597.0919
2024-09-20,BNB-USD,589.0380,569.7940,539.7243,599.8637
2024-09-21,BNB-USD,588.0869,590.1715,559.0202,621.3228
2024-09-22,BNB-USD,604.3660,590.6215,559.5205,621.7225
2024-09-23,BNB-USD,606.5231,606.4377,574.4757,638.3996
2024-09-24,BNB-USD,587.3525,609.4339,577.3580,641.5100
2024-09-25,BNB-USD,596.7769,589.8724,558.8102,620.9346
2024-09-26,BNB-USD,607.8670,597.5693,566.0087,629.1299
2024-09-27,BNB-USD,601.5672,609.9695,577.8224,642.1166
2024-09-28,BNB-USD,596.4112,604.4933,572.6793,636.3072
2024-09-29,BNB-USD,567.2601,598.4623,566.9210,630.0035
2024-09-30,BNB-USD,547.9971,569.2098,539.2102,599.2093
2024-10-01,BNB-USD,542.7123,548.1961,519.2153,577.1770
2024-10-02,BNB-USD,544.4250,542.5160,513.8146,571.2173
2024-10-03,BNB-USD,555.3842,544.9545,516.1626,573.7465
2024-10-04,BNB-USD,563.2092,556.7119,527.3403,586.0834
2024-10-05,BNB-USD,570.5427,565.4224,535.6371,595.2078
2024-10-06,BNB-USD,564.1497,572.6150,542.4419,602.7882
2024-10-07,BNB-USD,580.4039,565.9348,536.0997,595.7699
2024-10-08,BNB-USD,570.2772,580.8642,550.1695,611.5589
2024-10-09,BNB-USD,562.7258,571.6915,541.5324,601.8507
2024-10-10,BNB-USD,572.8573,562.7763,533.0165,592.5361
2024-10-11,BNB-USD,576.4498,572.1387,541.8431,602.4343
2024-10-12,BNB-USD,571.8217,576.6803,546.1947,607.1659
2024-10-13,BNB-USD,588.9005,572.0318,541.7910,602.2726
2024-10-14,BNB-USD,594.1892,588.5514,557.4073,619.6954
2024-10-15,BNB-USD,600.8178,595.1569,563.7332,626.5807
2024-10-16,BNB-USD,592.0396,601.6228,569.8485,633.3971
2024-10-17,BNB-USD,599.3650,592.9635,561.6534,624.2735
2024-10-18,BNB-USD,597.9749,599.4407,567.7432,631.1381
2024-10-19,BNB-USD,605.5178,598.8104,567.1865,630.4344
2024-10-20,BNB-USD,598.8176,606.3427,574.3199,638.3656
2024-10-21,BNB-USD,593.3606,600.3409,568.6724,632.0094
2024-10-22,BNB-USD,582.4734,594.2865,562.9066,625.6664
2024-10-23,BNB-USD,594.1548,583.0514,552.2472,613.8555
2024-10-24,BNB-USD,574.2536,594.4319,563.0100,625.8538
2024-10-25,BNB-USD,582.8061,576.0473,545.6778,606.4167
2024-10-26,BNB-USD,588.7159,583.1697,552.3480,613.9915
2024-10-27,BNB-USD,600.5961,590.3660,559.2317,621.5003
2024-10-28,BNB-USD,605.6683,602.8794,571.1168,634.6420
2024-10-29,BNB-USD,595.7279,608.3643,576.3335,640.3951
2024-10-30,BNB-USD,576.0345,597.9649,566.4598,629.4700
2024-10-31,BNB-USD,572.7623,576.8943,546.4307,607.3579
2024-11-01,BNB-USD,568.0368,572.2523,541.9618,602.5429
2024-11-02,BNB-USD,557.6416,567.9915,537.9508,598.0322
2024-11-03,BNB-USD,552.0711,557.8279,528.3371,587.3189
2024-11-04,BNB-USD,563.6120,551.7920,522.5957,580.9884
2024-11-05,BNB-USD,591.9952,563.3590,533.5523,593.1657
2024-11-06,BNB-USD,598.4359,593.2170,561.9093,624.5247
2024-11-07,BNB-USD,597.9484,601.4956,569.8473,633.1440
2024-11-08,BNB-USD,624.3747,600.1005,568.4780,631.7231
2024-11-09,BNB-USD,628.3025,625.6676,592.6475,658.6877
2024-11-10,BNB-USD,661.8872,631.1929,597.9650,664.4207
2024-11-11,BNB-USD,627.0038,664.5091,629.5051,699.5130
2024-11-12,BNB-USD,621.0003,631.0023,597.8432,664.1614
2024-11-13,BNB-USD,621.6801,621.4098,588.5681,654.2514
2024-11-14,BNB-USD,618.8665,622.1843,589.3067,655.0619
2024-11-15,BNB-USD,622.3732,620.0983,587.3696,652.8271
2024-11-16,BNB-USD,618.4001,623.7882,590.8740,656.7025
2024-11-17,BNB-USD,619.4355,620.4961,587.7920,653.2003
2024-11-18,BNB-USD,615.9874,621.3623,588.6033,654.1211
2024-11-19,BNB-USD,606.1175,618.0859,585.5094,650.6625
2024-11-20,BNB-USD,622.8264,607.9059,575.8514,639.9605
2024-11-21,BNB-USD,633.5134,623.9031,590.9648,656.8413
2024-11-22,BNB-USD,651.1973,636.2774,602.7740,669.7808
2024-11-23,BNB-USD,660.3176,654.5921,620.1535,689.0307
2024-11-24,BNB-USD,636.6397,663.9723,629.0513,698.8932
2024-11-25,BNB-USD,613.5873,639.6631,605.9943,673.3318
2024-11-26,BNB-USD,644.9485,613.6430,581.1934,646.0926
2024-11-27,BNB-USD,654.3616,643.7026,609.5944,677.8107
